date, pm10, o3, no2
2019/5/31, 15, 24, 14
2019/6/1, 14, 36, 12
2019/6/2, 26, 24, 11
2019/6/3, 15, 29, 15
2019/6/4, 24, 26, 11
2019/6/5, 15, 30, 8
2019/6/6, 12, 27, 12
2019/6/7, 14, 26, 5
2019/6/8, 17, 25, 9
2019/6/9, 21, 29, 9
2019/6/10, 17, 31, 12
2019/6/11, 13, 27, 16
2019/6/12, 17, 23, 12
2019/6/13, 12, 30, 15
2019/6/14, 18, 27, 12
2019/6/15, 15, 23, 12
2019/6/16, 15, 28, 13
2019/6/17, 16, 28, 13
2019/6/18, 18, 29, 16
2019/6/19, 25, 26, 12
2019/6/20, 19, 28, 11
2019/6/21, 15, 30, 9
2019/6/22, 14, 40, 8
2019/6/23, 17, 49, 12
2019/6/24, 23, 71, 14
2019/6/25, 29, 35, 7
2019/6/26, 23, 27, 6
2019/6/27, 21, 29, 8
2019/6/28, 25, 69, 12
2019/6/29, 22, 32, 11
2019/6/30, 21, 26, 9
2019/1/1, 91, 27, 7
2019/1/2, 35, 25, 12
2019/1/3, 13, 24, 9
2019/1/4, 17, 23, 7
2019/1/5, 19, 23, 10
2019/1/6, 20, 16, 16
2019/1/7, 24, 26, 4
2019/1/8, 38, 26, 6
2019/1/9, 30, 20, 21
2019/1/10, 22, 24, 11
2019/1/11, 21, 21, 9
2019/1/12, 21, 23, 7
2019/1/13, 23, 24, 8
2019/1/14, 25, 19, 13
2019/1/15, 24, 18, 13
2019/1/16, 15, 25, 9
2019/1/17, 14, 17, 30
2019/1/18, 34, 8, 23
2019/1/19, 31, 8, 23
2019/1/20, 26, 8, 39
2019/1/21, 42, 6, 22
2019/1/22, 47, 14, 17
2019/1/23, 32, 9, 23
2019/1/24, 43, 5, 23
2019/1/25, 49, 19, 13
2019/1/26, 16, 23, 8
2019/1/27, 14, 25, 6
2019/1/28, 20, 22, 18
2019/1/29, 20, 18, 23
2019/1/30, 19, 18, 22
2019/1/31, 23, 9, 21
2019/2/1, 34, 15, 17
2019/2/2, 34, 21, 14
2019/2/3, 15, 12, 17
2019/2/4, 16, 10, 20
2019/2/5, 29, 8, 19
2019/2/6, 16, 23, 12
2019/2/7, 25, 20, 11
2019/2/8, 14, 24, 8
2019/2/9, 34, 24, 11
2019/2/10, 13, 22, 10
2019/2/11, 29, 17, 20
2019/2/12, 23, 13, 21
2019/2/13, 27, 9, 31
2019/2/14, 30, 7, 37
2019/2/15, 36, 13, 30
2019/2/16, 42, 15, 28
2019/2/17, 37, 18, 26
2019/2/18, 39, 21, 15
2019/2/19, 23, 19, 21
2019/2/20, 22, 13, 22
2019/2/21, 31, 5, 26
2019/2/22, 29, 10, 17
2019/2/23, 32, 12, 28
2019/2/24, 30, 10, 31
2019/2/25, 37, 5, 35
2019/2/26, 44, 10, 35
2019/2/27, 48, 22, 28
2019/2/28, 49, 26, 12
2019/3/1, 31, 22, 17
2019/3/2, 27, 21, 7
2019/3/3, 12, 27, 8
2019/3/4, 19, 27, 13
2019/3/5, 20, 16, 14
2019/3/6, 13, 27, 9
2019/3/7, 18, 25, 10
2019/3/8, 25, 28, 10
2019/3/9, 27, 27, 10
2019/3/10, 22, 27, 7
2019/3/11, 22, 25, 14
2019/3/12, 19, 26, 8
2019/3/13, 29, 28, 10
2019/3/14, 28, 22, 14
2019/3/15, 24, 29, 10
2019/3/16, 24, 29, 6
2019/3/17, 14, 27, 10
2019/3/18, 21, 20, 31
2019/3/19, 25, 21, 19
2019/3/20, 18, 18, 21
2019/3/21, 18, 12, 20
2019/3/22, 43, 26, 12
2019/3/23, 24, 26, 11
2019/3/24, 23, 30, 5
2019/3/25, 34, 30, 10
2019/3/26, 27, 23, 15
2019/3/27, 22, 23, 17
2019/3/28, 20, 20, 25
2019/3/29, 43, 23, 23
2019/3/30, 56, 28, 9
2019/3/31, 31, 25, 10
2018/10/1, 20, 25, 7
2018/10/2, 20, 25, 8
2018/10/3, 30, 15, 17
2018/10/4, 20, 17, 26
2018/10/5, 30, 18, 27
2018/10/6, 32, 25, 9
2018/10/7, 13, 21, 24
2018/10/8, 18, 19, 25
2018/10/9, 20, 22, 25
2018/10/10, 37, 20, 18
2018/10/11, 20, 18, 11
2018/10/12, 12, 23, 14
2018/10/13, 20, 24, 16
2018/10/14, 21, 22, 23
2018/10/15, 24, 19, 31
2018/10/16, 33, 25, 20
2018/10/17, 19, 21, 13
2018/10/18, 17, 19, 15
2018/10/19, 17, 19, 29
2018/10/20, 25, 16, 27
2018/10/21, 35, 26, 10
2018/10/22, 28, 22, 6
2018/10/23, 32, , 7
2018/10/24, 23, 21, 10
2018/10/25, 19, 26, 10
2018/10/26, 15, 26, 14
2018/10/27, 12, 19, 8
2018/10/28, 8, 12, 11
2018/10/29, 10, 13, 9
2018/10/30, 9, 14, 18
2018/10/31, 16, 7, 19
2018/11/1, 13, 24, 13
2018/11/2, 18, 12, 25
2018/11/3, 22, 6, 20
2018/11/4, 31, 2, 14
2018/11/5, 29, 4, 22
2018/11/6, 29, 12, 13
2018/11/7, 11, 17, 19
2018/11/8, 20, 5, 20
2018/11/9, 24, 15, 11
2018/11/10, 10, 18, 10
2018/11/11, 12, 10, 22
2018/11/12, 13, 16, 16
2018/11/13, 20, 11, 19
2018/11/14, 19, 2, 25
2018/11/15, 34, 1, 19
2018/11/16, 31, 8, 16
2018/11/17, 29, 16, 11
2018/11/18, 24, 14, 9
2018/11/19, 10, 15, 9
2018/11/20, 19, 4, 16
2018/11/21, 35, 3, 13
2018/11/22, 43, , 18
2018/11/23, 40, 4, 13
2018/11/24, 35, 4, 10
2018/11/25, 35, 4, 12
2018/11/26, 38, 6, 15
2018/11/27, 38, 7, 15
2018/11/28, 18, 12, 13
2018/11/29, 12, 17, 16
2018/11/30, 18, 13, 14
2018/12/1, 17, 18, 11
2018/12/2, 17, 22, 12
2018/12/3, 32, 23, 19
2018/12/4, 21, 2, 24
2018/12/5, 21, 17, 15
2018/12/6, 18, 23, 8
2018/12/7, 15, 24, 7
2018/12/8, 30, 26, 5
2018/12/9, 28, 26, 7
2018/12/10, 21, 24, 14
2018/12/11, 20, 7, 27
2018/12/12, 21, 7, 14
2018/12/13, 17, 5, 14
2018/12/14, 19, 11, 14
2018/12/15, 27, 7, 16
2018/12/16, 25, 19, 20
2018/12/17, 23, 13, 15
2018/12/18, 23, 12, 16
2018/12/19, 14, 16, 14
2018/12/20, 14, 21, 12
2018/12/21, 22, 22, 11
2018/12/22, 29, 18, 19
2018/12/23, 20, 22, 14
2018/12/24, 13, 17, 18
2018/12/25, 17, 9, 22
2018/12/26, 24, 1, 28
2018/12/27, 35, , 29
2018/12/28, 45, 20, 15
2018/12/29, 24, 24, 12
2018/12/30, 25, , 
2018/7/1, 17, 41, 9
2018/7/2, 15, 33, 9
2018/7/3, 16, 29, 9
2018/7/4, 17, 27, 8
2018/7/5, 13, 32, 8
2018/7/6, 19, 28, 10
2018/7/7, 17, 26, 7
2018/7/8, 14, 27, 6
2018/7/9, 18, 24, 5
2018/7/10, 28, 28, 7
2018/7/11, 28, 27, 6
2018/7/12, 21, 28, 6
2018/7/13, 17, 27, 7
2018/7/14, 11, 37, 8
2018/7/15, 13, 57, 15
2018/7/16, 21, 37, 13
2018/7/17, 19, 30, 15
2018/7/18, 19, 31, 9
2018/7/19, 16, 29, 9
2018/7/20, 17, 32, 7
2018/7/21, 15, 37, 10
2018/7/22, 17, 35, 13
2018/7/23, 20, 28, 19
2018/7/24, 21, 39, 16
2018/7/25, 24, 66, 14
2018/7/26, 21, 65, 19
2018/7/27, 37, 36, 8
2018/7/28, 29, 29, 8
2018/7/29, 20, 21, 7
2018/7/30, 10, 29, 7
2018/7/31, 14, 26, 14
2018/8/1, 20, 30, 15
2018/8/2, 24, 42, 14
2018/8/3, 21, 27, 7
2018/8/4, 14, 26, 6
2018/8/5, 13, 45, 11
2018/8/6, 14, 62, 20
2018/8/7, 29, 32, 10
2018/8/8, 20, 22, 17
2018/8/9, 18, 25, 6
2018/8/10, 13, 28, 6
2018/8/11, 11, 32, 15
2018/8/12, 18, 26, 12
2018/8/13, 16, 28, 6
2018/8/14, 13, 21, 11
2018/8/15, 21, 24, 8
2018/8/16, 13, 24, 10
2018/8/17, 16, 21, 11
2018/8/18, 17, 20, 7
2018/8/19, 21, 23, 7
2018/8/20, 13, 26, 12
2018/8/21, 16, 26, 16
2018/8/22, 20, 17, 12
2018/8/23, 16, 23, 8
2018/8/24, 15, 23, 8
2018/8/25, 14, 24, 11
2018/8/26, 13, 21, 7
2018/8/27, 15, 19, 14
2018/8/28, 18, 27, 19
2018/8/29, 25, 24, 7
2018/8/30, 16, 27, 16
2018/8/31, 17, 29, 18
2018/9/1, 19, 32, 10
2018/9/2, 13, 27, 11
2018/9/3, 18, 27, 9
2018/9/4, 30, 27, 15
2018/9/5, 22, 33, 11
2018/9/6, 20, 24, 9
2018/9/7, 18, 23, 10
2018/9/8, 14, 30, 12
2018/9/9, 15, 26, 9
2018/9/10, 20, 24, 8
2018/9/11, 25, 22, 9
2018/9/12, 14, 27, 16
2018/9/13, 17, 27, 19
2018/9/14, 18, 25, 10
2018/9/15, 15, 28, 18
2018/9/16, 18, 29, 22
2018/9/17, 18, 26, 14
2018/9/18, 27, 23, 11
2018/9/19, 22, 22, 11
2018/9/20, 25, 25, 6
2018/9/21, 22, 22, 9
2018/9/22, 17, 24, 10
2018/9/23, 14, 26, 7
2018/9/24, 19, 23, 20
2018/9/25, 17, 20, 25
2018/9/26, 23, 27, 29
2018/9/27, 26, 21, 13
2018/9/28, 20, 21, 17
2018/9/29, 20, 28, 20
2018/9/30, 24, 26, 5
2018/4/1, 30, 24, 15
2018/4/2, 19, 25, 15
2018/4/3, 12, 27, 15
2018/4/4, 13, 32, 12
2018/4/5, 23, 27, 20
2018/4/6, 19, 29, 16
2018/4/7, 16, 29, 17
2018/4/8, 30, 20, 16
2018/4/9, 28, 24, 15
2018/4/10, 25, 16, 19
2018/4/11, 45, 13, 14
2018/4/12, 38, 14, 22
2018/4/13, 37, 27, 21
2018/4/14, 26, 25, 16
2018/4/15, 29, 31, 15
2018/4/16, 17, 35, 19
2018/4/17, 21, 38, 29
2018/4/18, 27, 42, 24
2018/4/19, 35, 36, 35
2018/4/20, 51, 34, 10
2018/4/21, 25, 42, 13
2018/4/22, 29, 28, 13
2018/4/23, 23, 26, 12
2018/4/24, 20, 28, 10
2018/4/25, 16, 31, 10
2018/4/26, 20, 30, 14
2018/4/27, 22, 23, 14
2018/4/28, 21, 26, 12
2018/4/29, 20, 29, 13
2018/4/30, 11, 33, 11
2018/5/1, 15, 33, 13
2018/5/2, 17, 32, 12
2018/5/3, 15, 36, 17
2018/5/4, 18, 42, 12
2018/5/5, 19, 43, 10
2018/5/6, 17, 39, 16
2018/5/7, 21, 55, 21
2018/5/8, 32, 37, 17
2018/5/9, 39, 31, 11
2018/5/10, 16, 35, 14
2018/5/11, 26, 43, 16
2018/5/12, 29, 36, 11
2018/5/13, 31, 37, 7
2018/5/14, 29, 43, 13
2018/5/15, 31, 37, 7
2018/5/16, 29, 30, 5
2018/5/17, 29, 29, 6
2018/5/18, 25, 30, 8
2018/5/19, 22, 31, 9
2018/5/20, 26, 42, 9
2018/5/21, 17, 39, 16
2018/5/22, 22, 39, 15
2018/5/23, 26, 29, 13
2018/5/24, 27, 29, 19
2018/5/25, 44, 49, 13
2018/5/26, 32, 42, 9
2018/5/27, 22, 46, 12
2018/5/28, 31, 42, 13
2018/5/29, 45, 37, 12
2018/5/30, 48, 33, 13
2018/5/31, 50, 42, 15
2018/6/1, 37, 19, 14
2018/6/2, 28, 26, 15
2018/6/3, 21, 40, 9
2018/6/4, 18, 33, 6
2018/6/5, 20, 31, 8
2018/6/6, 29, 37, 14
2018/6/7, 33, 34, 11
2018/6/8, 26, 31, 6
2018/6/9, 21, 34, 6
2018/6/10, 18, 28, 7
2018/6/11, 16, 28, 7
2018/6/12, 12, 26, 7
2018/6/13, 15, 24, 13
2018/6/14, 20, 30, 13
2018/6/15, 30, 26, 13
2018/6/16, 25, 26, 7
2018/6/17, 18, 26, 9
2018/6/18, 19, 18, 8
2018/6/19, 19, 15, 10
2018/6/20, 20, 24, 7
2018/6/21, 23, 25, 6
2018/6/22, 30, 30, 8
2018/6/23, 23, 27, 6
2018/6/24, 17, 20, 5
2018/6/25, 11, 30, 6
2018/6/26, 19, 30, 9
2018/6/27, 22, 34, 10
2018/6/28, 23, 33, 8
2018/6/29, 19, 42, 10
2018/6/30, 19, 37, 7
2018/1/6, 14, 17, 7
2018/1/7, 8, 15, 13
2018/1/8, 12, 7, 16
2018/1/9, 25, 3, 20
2018/1/10, 19, 5, 25
2018/1/11, 26, 2, 17
2018/1/12, 27, 3, 19
2018/1/13, 34, 7, 13
2018/1/14, 25, 18, 13
2018/1/15, 21, 30, 10
2018/1/16, 19, 29, 8
2018/1/17, 19, 28, 12
2018/1/18, 20, 27, 13
2018/1/19, 14, 26, 20
2018/1/20, 15, 27, 13
2018/1/21, 15, 21, 15
2018/1/22, 18, 18, 20
2018/1/23, 17, 23, 11
2018/1/24, 13, 24, 20
2018/1/25, 16, 11, 28
2018/1/26, 25, 17, 22
2018/1/27, 16, 19, 13
2018/1/28, 16, 24, 12
2018/1/29, 20, 21, 22
2018/1/30, 23, 26, 14
2018/1/31, 17, 23, 12
2018/2/1, 17, 23, 11
2018/2/2, 16, 13, 30
2018/2/3, 12, 19, 8
2018/2/4, 10, 17, 11
2018/2/5, 15, 16, 16
2018/2/6, 20, 15, 22
2018/2/7, 23, 15, 31
2018/2/8, 25, 12, 21
2018/2/9, 29, 22, 18
2018/2/10, 23, 28, 8
2018/2/11, 12, 26, 14
2018/2/12, 17, 22, 18
2018/2/13, 15, 19, 17
2018/2/14, 14, 20, 17
2018/2/15, 16, 23, 21
2018/2/16, 23, 14, 30
2018/2/17, 29, 12, 28
2018/2/18, 41, 4, 26
2018/2/19, 36, 8, 26
2018/2/20, 46, 20, 20
2018/2/21, 51, 20, 13
2018/2/22, 28, 20, 13
2018/2/23, 27, 22, 9
2018/2/24, 18, 25, 7
2018/2/25, 11, 24, 10
2018/2/26, 13, 23, 13
2018/2/27, 14, 20, 11
2018/2/28, 27, 22, 10
2018/3/1, 30, 21, 12
2018/3/2, 41, 15, 15
2018/3/3, 60, 17, 20
2018/3/4, 44, 21, 22
2018/3/5, 17, 22, 28
2018/3/6, 24, 18, 26
2018/3/7, 29, 26, 18
2018/3/8, 20, 20, 25
2018/3/9, 24, 15, 17
2018/3/10, 18, 13, 19
2018/3/11, 20, 19, 20
2018/3/12, 14, 24, 13
2018/3/13, 14, 23, 23
2018/3/14, 17, 14, 18
2018/3/15, 23, 12, 14
2018/3/16, 24, 25, 5
2018/3/17, 11, 27, 6
2018/3/18, 17, 28, 10
2018/3/19, 14, 31, 9
2018/3/20, 26, 30, 19
2018/3/21, 23, 23, 16
2018/3/22, 23, 24, 17
2018/3/23, 18, 22, 15
2018/3/24, 25, 18, 14
2018/3/25, 44, 23, 18
2018/3/26, 17, 15, 27
2018/3/27, 22, 28, 20
2018/3/28, 14, 29, 19
2018/3/29, 18, 26, 14
2018/3/30, 12, 23, 20
2018/3/31, 16, 29, 15
2017/4/1, 26, 28, 20
2017/4/2, 25, 28, 15
2017/4/3, 22, 28, 24
2017/4/4, 34, 23, 10
2017/4/5, 34, , 10
2017/4/6, 34, , 15
2017/4/7, 30, 33, 11
2017/4/8, 21, 43, 22
2017/4/9, 38, 34, 11
2017/4/10, 28, 34, 13
2017/4/11, 19, 27, 14
2017/4/12, 29, 34, 10
2017/4/13, 23, 34, 18
2017/4/14, 20, 35, 9
2017/4/15, 21, 36, 7
2017/4/16, 21, 38, 6
2017/4/17, 15, 37, 10
2017/4/18, 17, 35, 13
2017/4/19, 15, 36, 25
2017/4/20, 25, 24, 19
2017/4/21, 31, 35, 10
2017/4/22, 23, 37, 10
2017/4/23, 23, 27, 18
2017/4/24, 21, 31, 8
2017/4/25, 20, 34, 12
2017/4/26, 16, 35, 11
2017/4/27, 20, 35, 11
2017/4/28, 14, 31, 18
2017/4/29, 17, 40, 10
2017/4/30, 16, 33, 11
2017/5/1, 16, 27, 17
2017/5/2, 30, 23, 11
2017/5/3, 18, 26, 10
2017/5/4, 16, 32, 9
2017/5/5, 12, 31, 8
2017/5/6, 20, 36, 8
2017/5/7, 23, 35, 8
2017/5/8, 23, 35, 9
2017/5/9, 20, 36, 14
2017/5/10, 17, 35, 14
2017/5/11, 24, 30, 15
2017/5/12, 23, 29, 16
2017/5/13, 21, 33, 16
2017/5/14, 28, 30, 19
2017/5/15, 24, 36, 17
2017/5/16, 15, 56, 19
2017/5/17, 18, 32, 11
2017/5/18, 24, 33, 9
2017/5/19, 23, 35, 12
2017/5/20, 17, 34, 17
2017/5/21, 17, 45, 12
2017/5/22, 18, 33, 16
2017/5/23, 28, 27, 18
2017/5/24, 28, 30, 9
2017/5/25, 19, 35, 9
2017/5/26, 14, 55, 10
2017/5/27, 20, 31, 12
2017/5/28, 17, 49, 12
2017/5/29, 31, 29, 15
2017/5/30, 33, 32, 10
2017/5/31, 19, 38, 12
2017/6/1, 19, 52, 18
2017/6/2, 22, 40, 14
2017/6/3, 42, 33, 10
2017/6/4, 21, 33, 10
2017/6/5, 16, 26, 7
2017/6/6, 24, 29, 6
2017/6/7, 29, 30, 10
2017/6/8, 24, 31, 13
2017/6/9, 33, 39, 17
2017/6/10, 29, 40, 13
2017/6/11, 21, 30, 7
2017/6/12, 26, 34, 9
2017/6/13, 16, 36, 10
2017/6/14, 17, 46, 16
2017/6/15, 25, 33, 7
2017/6/16, 20, 35, 12
2017/6/17, 24, 39, 13
2017/6/18, 34, 23, 14
2017/6/19, 45, , 
2017/1/2, 21, 27, 11
2017/1/3, 18, 31, 7
2017/1/4, 33, 30, 16
2017/1/5, 19, 4, 26
2017/1/6, 30, 12, 23
2017/1/7, 28, 23, 23
2017/1/8, 19, 4, 20
2017/1/9, 30, 23, 20
2017/1/10, 19, 31, 12
2017/1/11, 28, 29, 15
2017/1/12, 27, 31, 9
2017/1/13, 18, 32, 8
2017/1/14, 22, 28, 21
2017/1/15, 17, 22, 22
2017/1/16, 14, 7, 27
2017/1/17, 38, 2, 28
2017/1/18, 45, 2, 30
2017/1/19, 45, 10, 30
2017/1/20, 33, 16, 19
2017/1/21, 24, 5, 36
2017/1/22, 53, , 44
2017/1/23, 52, 20, 24
2017/1/24, 29, 7, 24
2017/1/25, 45, 6, 28
2017/1/26, 42, 3, 32
2017/1/27, 43, 16, 22
2017/1/28, 19, 15, 18
2017/1/29, 20, 20, 14
2017/1/30, 14, 23, 15
2017/1/31, 16, 6, 22
2017/2/1, 26, 11, 18
2017/2/2, 20, 22, 19
2017/2/3, 15, 18, 21
2017/2/4, 18, 16, 20
2017/2/5, 23, 17, 26
2017/2/6, 25, 1, 17
2017/2/7, 30, 6, 14
2017/2/8, 39, 11, 13
2017/2/9, 47, 8, 15
2017/2/10, 58, 8, 16
2017/2/11, 71, 15, 11
2017/2/12, 58, 13, 15
2017/2/13, 55, 17, 26
2017/2/14, 50, 7, 35
2017/2/15, 51, 21, 22
2017/2/16, 22, 18, 17
2017/2/17, 23, 11, 29
2017/2/18, 34, 17, 19
2017/2/19, 34, 15, 18
2017/2/20, 23, 22, 17
2017/2/21, 21, 26, 13
2017/2/22, 19, 32, 8
2017/2/23, 21, 34, 15
2017/2/24, 22, 29, 16
2017/2/25, 18, 27, 10
2017/2/26, 14, 30, 11
2017/2/27, 13, 35, 16
2017/2/28, 11, 26, 17
2017/3/1, 17, 33, 13
2017/3/2, 27, 15, 27
2017/3/3, 26, 22, 21
2017/3/4, 17, 28, 11
2017/3/5, 18, 22, 20
