date, pm25, o3, no2, so2, co
2020/1/1, 15, 20, 15, 5, 6
2020/1/2, 37, 14, 17, 5, 6
2020/1/3, 40, 17, 16, 5, 6
2020/1/4, 26, 22, 8, 5, 6
2020/1/5, 18, 16, 19, 5, 6
2020/1/6, 39, 15, 18, 5, 6
2020/1/7, 31, 17, 12, 5, 6
2020/1/8, 34, 19, 11, 6, 6
2020/1/9, 22, 10, 27, 5, 9
2020/1/10, 48, 13, 16, , 
2020/1/11, 42, 20, 6, 5, 
2020/1/12, 15, 19, 19, 5, 
2020/1/13, 36, 15, 18, , 
2020/1/14, 47, 11, 18, 5, 
2020/1/15, 72, , , , 
2019/10/1, 44, 12, 8, 5, 6
2019/10/2, 16, 15, 7, 6, 6
2019/10/3, 24, 16, 9, 5, 6
2019/10/4, 20, 13, 12, 7, 6
2019/10/5, 27, 15, 7, 8, 6
2019/10/6, 23, 17, 8, 5, 6
2019/10/7, 23, 15, 13, 5, 9
2019/10/8, 30, 12, 12, 6, 6
2019/10/9, 37, 14, 9, 5, 6
2019/10/10, 35, 17, 7, 6, 6
2019/10/11, 35, 16, 6, 9, 6
2019/10/12, 28, 22, 6, 5, 6
2019/10/13, 18, 17, 8, 8, 6
2019/10/14, 39, 14, 9, 5, 7
2019/10/15, 12, 20, 12, 5, 6
2019/10/16, 32, 22, 6, 5, 6
2019/10/17, 12, 13, 9, 21, 6
2019/10/18, 15, 18, 13, 9, 6
2019/10/19, 23, 12, 13, 5, 8
2019/10/20, 44, 13, 14, 6, 8
2019/10/21, 58, 19, 7, 5, 6
2019/10/22, 34, 20, 11, 5, 6
2019/10/23, 28, 18, 9, 5, 6
2019/10/24, 27, 11, 12, 5, 7
2019/10/25, 28, 18, 11, 5, 6
2019/10/26, 31, 15, 5, 5, 6
2019/10/27, 17, 11, 8, 5, 6
2019/10/28, 20, 13, 11, 5, 6
2019/10/29, 20, 14, 18, 11, 6
2019/10/30, 40, 5, 10, 5, 6
2019/10/31, 25, 15, 5, 5, 6
2019/11/1, 6, 14, 8, 5, 6
2019/11/2, 16, 14, 9, 5, 6
2019/11/3, 37, 14, 12, 6, 6
2019/11/4, 20, 16, 9, 5, 6
2019/11/5, 30, 18, 8, 5, 6
2019/11/6, 10, 17, 15, 5, 6
2019/11/7, 31, 16, 10, 5, 6
2019/11/8, 15, 15, 11, 5, 6
2019/11/9, 21, 16, 6, 7, 6
2019/11/10, 27, 18, 7, 6, 6
2019/11/11, 20, 19, 5, 5, 6
2019/11/12, 13, 20, 12, 5, 6
2019/11/13, 27, 20, 15, 11, 6
2019/11/14, 33, 20, 9, 9, 6
2019/11/15, 40, 20, 8, 5, 6
2019/11/16, 35, 15, 19, 7, 7
2019/11/17, 51, 14, 23, 9, 6
2019/11/18, 55, 16, 20, 5, 6
2019/11/19, 47, 7, 21, 5, 6
2019/11/20, 66, 15, 17, 6, 6
2019/11/21, 29, 19, 9, 5, 
2019/11/22, 26, 21, 14, 33, 6
2019/11/23, 23, 12, 17, 9, 6
2019/11/24, 54, 11, 18, 5, 6
2019/11/25, 53, 8, 20, 5, 8
2019/11/26, 73, 8, 16, 5, 9
2019/11/27, 64, 16, 8, 5, 6
2019/11/28, 10, 18, 7, 5, 6
2019/11/29, 14, 22, 9, 5, 6
2019/11/30, 12, 20, 11, 6, 6
2019/12/1, 25, 20, 11, 6, 6
2019/12/2, 35, 16, 19, 8, 6
2019/12/3, 32, 13, 23, 5, 6
2019/12/4, 62, 11, 15, 5, 6
2019/12/5, 62, 16, 11, 5, 6
2019/12/6, 18, 19, 11, 5, 6
2019/12/7, 28, 18, 11, 6, 6
2019/12/8, 25, 14, 15, 5, 6
2019/12/9, 32, 18, 13, 14, 6
2019/12/10, 27, 20, 14, 5, 6
2019/12/11, 23, 21, 7, 5, 6
2019/12/12, 16, 16, 13, 5, 6
2019/12/13, 35, 17, 10, 5, 6
2019/12/14, 28, 26, 4, 19, 6
2019/12/15, 13, 21, 20, 5, 6
2019/12/16, 31, 10, 20, 8, 6
2019/12/17, 47, 15, 13, 5, 6
2019/12/18, 45, 17, 6, 5, 6
2019/12/19, 14, 19, 15, 5, 6
2019/12/20, 24, 11, 21, 5, 6
2019/12/21, 43, 12, 20, 5, 6
2019/12/22, 75, 19, 16, 12, 6
2019/12/23, 69, 18, 10, 5, 
2019/12/24, 33, 18, 10, 8, 
2019/12/25, 33, 18, 8, , 
2019/12/26, 31, 18, 17, 6, 
2019/12/27, 56, 16, 6, 5, 
2019/12/28, 17, , , , 
2019/7/1, 20, 24, 5, 5, 6
2019/7/2, 39, 25, 14, 8, 6
2019/7/3, 63, 29, 16, 5, 6
2019/7/4, 58, 21, 14, 5, 6
2019/7/5, 58, 19, 5, 5, 6
2019/7/6, 44, 20, 6, 5, 6
2019/7/7, 13, 24, 9, 9, 6
2019/7/8, 28, 22, 8, 5, 6
2019/7/9, 51, 27, 8, 5, 6
2019/7/10, 33, 27, 10, 5, 6
2019/7/11, 52, 23, 8, 12, 6
2019/7/12, 26, 22, 6, 5, 6
2019/7/13, 34, 20, 4, 8, 6
2019/7/14, 14, 20, 6, 7, 6
2019/7/15, 22, 26, 7, 5, 6
2019/7/16, 39, 21, 11, 6, 6
2019/7/17, 48, 27, 8, 7, 6
2019/7/18, 21, 27, 7, 5, 6
2019/7/19, 28, 28, 8, 5, 6
2019/7/20, 40, 20, 5, 12, 6
2019/7/21, 32, 20, 6, 6, 6
2019/7/22, 16, 19, 8, 5, 6
2019/7/23, 28, 16, 6, 6, 6
2019/7/24, 16, 25, 9, 6, 6
2019/7/25, 38, 28, 10, 6, 6
2019/7/26, 56, 29, 10, 6, 6
2019/7/27, 57, 31, 6, 6, 6
2019/7/28, 43, 28, 8, 5, 6
2019/7/29, 47, 31, 6, 7, 6
2019/7/30, 45, 24, 5, 5, 6
2019/7/31, 25, 26, 9, 5, 6
2019/8/1, 22, 23, 9, 6, 6
2019/8/2, 27, 22, 6, 11, 6
2019/8/3, 31, 19, 4, 7, 6
2019/8/4, 18, 23, 8, 5, 6
2019/8/5, 23, 29, 10, 10, 6
2019/8/6, 39, 19, 17, 5, 6
2019/8/7, 57, 26, 9, 5, 6
2019/8/8, 38, 13, 11, 5, 6
2019/8/9, 29, 11, 5, 21, 6
2019/8/10, 11, 15, 5, 5, 6
2019/8/11, 15, 22, 7, 5, 6
2019/8/12, 25, 22, 7, 5, 6
2019/8/13, 33, 16, 6, 7, 6
2019/8/14, 14, 23, 7, 6, 6
2019/8/15, 16, 23, 8, 6, 6
2019/8/16, 34, 24, 6, 5, 6
2019/8/17, 54, 27, 6, 5, 6
2019/8/18, 38, 24, 11, 11, 6
2019/8/19, 36, 24, 9, 7, 6
2019/8/20, 31, 21, 14, 5, 6
2019/8/21, 44, 23, 6, 5, 6
2019/8/22, 28, 14, 6, 5, 6
2019/8/23, 16, 15, 5, 5, 6
2019/8/24, 15, 18, 5, 5, 6
2019/8/25, 35, 22, 9, 5, 6
2019/8/26, 31, 23, 10, 5, 6
2019/8/27, 35, 14, 13, 6, 6
2019/8/28, 32, 18, 7, 5, 6
2019/8/29, 24, 21, 9, 7, 6
2019/8/30, 23, 14, 5, 5, 6
2019/8/31, 16, 17, 5, 5, 6
2019/9/1, 18, 17, 7, 5, 6
2019/9/2, 27, 22, 8, 6, 6
2019/9/3, 25, 14, 8, 12, 6
2019/9/4, 27, 18, 9, 5, 6
2019/9/5, 30, 17, 9, 6, 6
2019/9/6, 42, 13, 7, 5, 6
2019/9/7, 31, 12, 5, 5, 6
2019/9/8, 21, 13, 8, 5, 6
2019/9/9, 13, 10, 13, 6, 6
2019/9/10, 47, 16, 12, 5, 6
2019/9/11, 42, 16, 7, 6, 6
2019/9/12, 23, 17, 6, 7, 6
2019/9/13, 26, 19, 7, 5, 6
2019/9/14, 16, 17, 3, 5, 6
2019/9/15, 15, 18, 7, 5, 6
2019/9/16, 25, 14, 7, 6, 6
2019/9/17, 23, 17, 10, 5, 6
2019/9/18, 30, 19, 15, 10, 6
2019/9/19, 40, 24, 21, 11, 6
2019/9/20, 40, 29, 9, 5, 6
2019/9/21, 43, 28, 6, 5, 6
2019/9/22, 45, 28, 9, 5, 6
2019/9/23, 41, 12, 5, 5, 6
2019/9/24, 15, 12, 7, 5, 6
2019/9/25, 27, 21, 6, 5, 6
2019/9/26, 20, 16, 10, 5, 6
2019/9/27, 22, 16, 9, 7, 6
2019/9/28, 19, 17, 5, 6, 6
2019/9/29, 12, 14, 7, 5, 6
2019/9/30, 23, 6, 11, 5, 7
2019/4/1, 18, , 13, 5, 6
2019/4/2, 36, , 11, 5, 6
2019/4/3, 30, , 6, 5, 6
2019/4/4, 14, , 10, 5, 6
2019/4/5, 22, , 8, 5, 6
2019/4/6, 37, , 11, 5, 6
2019/4/7, 49, , 10, 5, 6
2019/4/8, 25, , 10, 5, 6
2019/4/9, 28, , 14, 5, 6
2019/4/10, 33, , 13, 6, 6
2019/4/11, 27, , 18, 7, 6
2019/4/12, 42, , 7, 19, 6
2019/4/13, 32, , 7, 8, 6
2019/4/14, 19, , 7, 20, 6
2019/4/15, 12, , 9, 30, 6
2019/4/16, 13, , 17, 6, 6
2019/4/17, 34, , 10, 5, 6
2019/4/18, 27, , 9, 5, 6
2019/4/19, 31, , 6, 5, 6
2019/4/20, 15, , 11, 5, 6
2019/4/21, 39, , 9, 8, 6
2019/4/22, 26, , 7, 6, 6
2019/4/23, 23, , 9, 5, 6
2019/4/24, 18, , 13, 5, 6
2019/4/25, 40, , 13, 5, 6
2019/4/26, 29, , 4, 5, 6
2019/4/27, 7, , 6, 5, 6
2019/4/28, 19, , 7, 5, 6
2019/4/29, 29, , 10, 7, 6
2019/4/30, 31, , 9, 9, 6
2019/5/1, 33, , 9, 5, 6
2019/5/2, 30, , 12, 5, 6
2019/5/3, 45, , 9, 5, 
2019/5/4, 28, , 10, 6, 6
2019/5/5, 43, , 10, 5, 6
2019/5/6, 33, , 6, 5, 6
2019/5/7, 23, , 6, 5, 6
2019/5/8, 16, , 11, 7, 6
2019/5/9, 31, , 10, 18, 6
2019/5/10, 27, , 4, 16, 6
2019/5/11, 10, , 8, 6, 6
2019/5/12, 26, , 9, 7, 6
2019/5/13, 24, , 9, 5, 6
2019/5/14, 11, , 6, 14, 6
2019/5/15, 23, , 9, 6, 6
2019/5/16, 33, , 11, 5, 6
2019/5/17, 31, , 5, 5, 6
2019/5/18, 15, , 9, 5, 6
2019/5/19, 36, , 9, 5, 6
2019/5/20, 43, , 5, 5, 6
2019/5/21, 9, , 7, 5, 6
2019/5/22, 19, , 9, 5, 6
2019/5/23, 23, , 10, 7, 6
2019/5/24, 25, , 8, 6, 6
2019/5/25, 33, , 6, 21, 6
2019/5/26, 26, , 6, 8, 6
2019/5/27, 17, , 9, 5, 6
2019/5/28, 24, , 10, 6, 6
2019/5/29, 28, , 12, 5, 6
2019/5/30, 46, , 7, 6, 6
2019/5/31, 15, , 8, 6, 6
2019/6/1, 31, , 7, 5, 6
2019/6/2, 49, , 5, 7, 6
2019/6/3, 13, , 12, 5, 6
2019/6/4, 20, , 13, 5, 6
2019/6/5, 23, , 12, 9, 6
2019/6/6, 37, , 13, 5, 6
2019/6/7, 43, , 8, 9, 6
2019/6/8, 35, , 7, 6, 
2019/6/9, 28, , 10, 6, 6
2019/6/10, 41, , 5, 5, 6
2019/6/11, 14, , 8, 5, 6
2019/6/12, 21, , 9, 6, 6
2019/6/13, 37, , 9, 5, 6
2019/6/14, 15, , 7, 5, 6
2019/6/15, 27, , 6, 5, 6
2019/6/16, 28, , 9, 8, 6
2019/6/17, 21, , 13, 6, 6
2019/6/18, 44, , 14, 6, 6
2019/6/19, 49, , 7, 5, 6
2019/6/20, 56, , 5, 5, 6
2019/6/21, 21, , 4, 5, 6
2019/6/22, 21, , 6, 16, 6
2019/6/23, 36, , 7, 8, 6
2019/6/24, 32, , 12, 6, 6
2019/6/25, 47, 28, 6, 5, 6
2019/6/26, 34, 26, 8, 5, 6
2019/6/27, 36, 33, 9, 5, 6
2019/6/28, 37, 31, 8, 6, 6
2019/6/29, 40, 19, 5, 5, 6
2019/6/30, 27, 20, 6, 5, 6
2019/1/1, 28, , 11, 7, 6
2019/1/2, 25, , 18, 8, 6
2019/1/3, 52, , 16, 5, 7
2019/1/4, 61, , 21, 5, 7
2019/1/5, 80, , 6, 5, 6
2019/1/6, 18, , 16, 7, 6
2019/1/7, 32, , 18, 6, 7
2019/1/8, 53, , 12, 5, 6
2019/1/9, 28, , 8, 24, 
2019/1/10, 21, , 8, 29, 6
2019/1/11, 21, , 11, 5, 6
2019/1/12, 24, , 17, 5, 6
2019/1/13, 47, , 23, 5, 6
2019/1/14, 62, , 19, 5, 6
2019/1/15, 65, , 12, 8, 6
2019/1/16, 36, , 17, 5, 6
2019/1/17, 33, , 21, 6, 7
2019/1/18, 62, , 9, 5, 6
2019/1/19, 27, , 7, 5, 6
2019/1/20, 29, , 11, 16, 6
2019/1/21, 15, , 19, 14, 6
2019/1/22, 31, , 23, 8, 7
2019/1/23, 54, , 20, 5, 9
