date, pm25
2020/1/2, 22
2020/1/3, 37
2020/1/4, 22
2020/1/5, 21
2020/1/6, 18
2020/1/7, 24
2020/1/8, 16
2020/1/9, 23
2020/1/10, 30
2020/1/11, 15
2020/1/12, 16
2020/1/13, 34
2020/1/14, 42
2020/1/15, 56
2020/1/16, 50
2019/10/1, 38
2019/10/2, 35
2019/10/3, 21
2019/10/4, 19
2019/10/5, 29
2019/10/6, 36
2019/10/7, 37
2019/10/10, 26
2019/10/11, 24
2019/10/12, 12
2019/10/13, 15
2019/10/14, 19
2019/10/15, 32
2019/10/16, 13
2019/10/17, 15
2019/10/18, 24
2019/10/19, 32
2019/10/20, 50
2019/10/21, 33
2019/10/22, 13
2019/10/23, 15
2019/10/24, 23
2019/10/25, 29
2019/10/26, 54
2019/10/27, 29
2019/10/28, 45
2019/10/29, 19
2019/10/30, 19
2019/10/31, 9
2019/11/1, 37
2019/11/6, 27
2019/11/7, 14
2019/11/8, 19
2019/11/9, 37
2019/11/10, 52
2019/11/11, 19
2019/11/12, 13
2019/11/13, 32
2019/11/14, 58
2019/11/15, 66
2019/11/16, 43
2019/11/17, 47
2019/11/18, 72
2019/12/1, 15
2019/12/2, 17
2019/12/3, 27
2019/12/4, 26
2019/12/5, 27
2019/12/6, 24
2019/12/7, 49
2019/12/8, 45
2019/12/9, 50
2019/12/10, 33
2019/12/11, 47
2019/12/12, 49
2019/12/13, 45
2019/12/14, 74
2019/12/15, 48
2019/12/16, 60
2019/12/17, 46
2019/12/18, 24
2019/12/19, 39
2019/12/20, 73
2019/12/21, 62
2019/12/22, 54
2019/12/23, 73
2019/12/24, 83
2019/12/25, 49
2019/12/26, 35
2019/12/27, 58
2019/12/28, 78
2019/7/1, 42
2019/7/2, 43
2019/7/3, 31
2019/7/4, 53
2019/7/5, 51
2019/7/6, 41
2019/7/7, 62
2019/7/8, 43
2019/7/9, 57
2019/7/10, 53
2019/7/11, 22
2019/7/12, 31
2019/7/13, 46
2019/7/14, 38
2019/7/15, 43
2019/7/17, 31
2019/7/18, 40
2019/7/19, 49
2019/7/20, 32
2019/7/21, 29
2019/7/22, 25
2019/7/23, 30
2019/7/24, 23
2019/7/25, 44
2019/7/26, 49
2019/7/27, 54
2019/7/28, 52
2019/7/29, 46
2019/7/30, 25
2019/7/31, 19
2019/8/1, 33
2019/8/2, 37
2019/8/3, 51
2019/8/4, 58
2019/8/5, 49
2019/8/6, 27
2019/8/7, 35
2019/8/8, 27
2019/8/9, 31
2019/8/10, 42
2019/8/11, 46
2019/8/12, 53
2019/8/13, 51
2019/8/14, 42
2019/8/15, 37
2019/8/16, 37
2019/8/17, 37
2019/8/18, 38
2019/8/19, 31
2019/8/20, 43
2019/8/21, 32
2019/8/22, 31
2019/8/23, 21
2019/8/24, 32
2019/8/25, 30
2019/8/26, 19
2019/8/27, 24
2019/8/28, 27
2019/8/29, 26
2019/8/30, 26
2019/8/31, 30
2019/9/1, 27
2019/9/2, 41
2019/9/3, 36
2019/9/4, 24
2019/9/5, 24
2019/9/6, 29
2019/9/7, 16
2019/9/8, 23
2019/9/9, 21
2019/9/10, 39
2019/9/11, 50
2019/9/12, 26
2019/9/13, 34
2019/9/14, 26
2019/9/15, 23
2019/9/16, 27
2019/9/17, 34
2019/9/18, 27
2019/9/19, 28
2019/9/20, 56
2019/9/21, 55
2019/9/22, 41
2019/9/23, 15
2019/9/24, 26
2019/9/25, 32
2019/9/26, 23
2019/9/27, 26
2019/9/28, 17
2019/9/29, 28
2019/9/30, 41
2019/4/1, 22
2019/4/2, 30
2019/4/3, 26
2019/4/4, 29
2019/4/5, 39
2019/4/6, 61
2019/4/7, 54
2019/4/8, 25
2019/4/9, 17
2019/4/10, 19
2019/4/11, 20
2019/4/12, 17
