date, pm25
2020/1/2, 129
2020/1/3, 163
2020/1/4, 157
2020/1/5, 114
2020/1/6, 114
2020/1/7, 224
2020/1/8, 91
2020/1/9, 73
2020/1/10, 71
2020/1/11, 70
2020/1/12, 71
2020/1/13, 114
2020/1/14, 114
2020/1/15, 109
2020/1/16, 172
2019/10/1, 119
2019/10/2, 143
2019/10/3, 144
2019/10/4, 68
2019/10/5, 79
2019/10/6, 106
2019/10/7, 144
2019/10/8, 148
2019/10/9, 170
2019/10/10, 132
2019/10/11, 154
2019/10/12, 143
2019/10/13, 107
2019/10/14, 85
2019/10/15, 86
2019/10/16, 97
2019/10/17, 118
2019/10/18, 96
2019/10/19, 135
2019/10/20, 106
2019/10/21, 105
2019/10/22, 54
2019/10/23, 102
2019/10/24, 83
2019/10/25, 71
2019/10/26, 103
2019/10/27, 106
2019/10/28, 82
2019/10/29, 106
2019/10/30, 88
2019/10/31, 84
2019/11/1, 86
2019/11/2, 128
2019/11/3, 163
2019/11/7, 124
2019/11/8, 111
2019/11/9, 133
2019/11/10, 192
2019/11/11, 197
2019/11/12, 182
2019/11/13, 144
2019/11/14, 172
2019/11/15, 114
2019/11/16, 100
2019/11/17, 86
2019/11/18, 107
2019/11/19, 70
2019/11/20, 88
2019/11/21, 114
2019/11/22, 121
2019/11/23, 151
2019/11/24, 187
2019/11/25, 172
2019/11/26, 161
2019/11/27, 151
2019/11/28, 137
2019/11/29, 168
2019/11/30, 123
2019/12/1, 140
2019/12/2, 85
2019/12/3, 63
2019/12/4, 99
2019/12/5, 146
2019/12/6, 132
2019/12/7, 110
2019/12/8, 104
2019/12/9, 109
2019/12/10, 117
2019/12/11, 144
2019/12/12, 141
2019/12/13, 94
2019/12/14, 165
2019/12/15, 190
2019/12/16, 142
2019/12/17, 130
2019/12/18, 165
2019/12/19, 86
2019/12/20, 95
2019/12/21, 133
2019/12/22, 172
2019/12/23, 174
2019/12/24, 127
2019/12/25, 131
2019/12/26, 138
2019/12/27, 130
2019/12/28, 80
2019/7/1, 77
2019/7/2, 70
2019/7/3, 75
2019/7/4, 76
2019/7/5, 81
2019/7/6, 88
2019/7/7, 99
2019/7/8, 77
2019/7/9, 91
2019/7/10, 76
2019/7/11, 76
2019/7/12, 87
2019/7/13, 87
2019/7/14, 66
2019/7/15, 66
2019/7/16, 76
2019/7/17, 65
2019/7/18, 90
2019/7/19, 76
2019/7/20, 63
2019/7/21, 72
2019/7/22, 70
2019/7/23, 70
2019/7/24, 91
2019/7/25, 80
2019/7/26, 81
2019/7/27, 73
2019/7/28, 88
2019/7/29, 129
2019/7/30, 112
2019/7/31, 83
2019/8/1, 88
2019/8/2, 99
2019/8/3, 86
2019/8/4, 78
2019/8/5, 84
2019/8/6, 74
2019/8/7, 66
2019/8/8, 59
2019/8/9, 64
2019/8/10, 83
2019/8/11, 76
2019/8/12, 86
2019/8/13, 103
2019/8/14, 120
2019/8/15, 102
2019/8/16, 70
2019/8/17, 69
2019/8/18, 88
2019/8/19, 90
2019/8/20, 114
2019/8/21, 108
2019/8/22, 65
2019/8/23, 76
2019/8/24, 90
2019/8/25, 126
2019/8/26, 147
2019/8/27, 115
2019/8/28, 99
2019/8/29, 122
2019/8/30, 130
2019/8/31, 123
2019/9/1, 83
2019/9/2, 120
2019/9/3, 99
2019/9/4, 109
2019/9/5, 127
2019/9/6, 100
2019/9/7, 75
2019/9/8, 84
2019/9/9, 73
2019/9/10, 67
2019/9/11, 83
2019/9/12, 86
2019/9/13, 88
2019/9/14, 121
2019/9/15, 116
2019/9/16, 94
2019/9/17, 101
2019/9/18, 81
2019/9/19, 98
2019/9/20, 114
2019/9/21, 142
2019/9/22, 87
2019/9/23, 82
2019/9/24, 90
2019/9/25, 97
2019/9/26, 136
2019/9/27, 106
2019/9/28, 143
2019/9/29, 130
2019/9/30, 96
2019/4/1, 64
2019/4/2, 48
2019/4/3, 63
2019/4/4, 68
2019/4/5, 67
2019/4/6, 54
2019/4/7, 52
2019/4/8, 84
2019/4/9, 80
2019/4/10, 65
2019/4/11, 80
2019/4/12, 56
2019/4/13, 51
2019/4/14, 71
2019/4/15, 153
2019/4/16, 126
2019/4/17, 46
2019/4/18, 55
2019/4/19, 51
2019/4/20, 48
2019/4/21, 63
2019/4/22, 37
2019/4/23, 54
2019/4/24, 47
2019/4/25, 51
2019/4/26, 50
2019/4/27, 56
2019/4/28, 86
2019/4/29, 114
2019/4/30, 79
2019/5/1, 110
2019/5/2, 131
2019/5/3, 100
2019/5/4, 56
2019/5/5, 49
2019/5/6, 74
2019/5/7, 88
2019/5/8, 92
2019/5/9, 67
2019/5/10, 47
2019/5/11, 64
2019/5/12, 78
2019/5/13, 80
2019/5/14, 87
2019/5/15, 89
2019/5/16, 88
2019/5/17, 114
2019/5/18, 132
2019/5/19, 120
2019/5/20, 118
2019/5/21, 77
2019/5/22, 72
2019/5/23, 98
2019/5/24, 117
2019/5/25, 122
2019/5/26, 121
2019/5/27, 104
2019/5/28, 128
2019/5/29, 108
2019/5/30, 86
2019/5/31, 75
2019/6/1, 64
2019/6/2, 75
2019/6/3, 83
2019/6/4, 92
2019/6/5, 109
2019/6/6, 101
2019/6/7, 88
2019/6/8, 96
2019/6/9, 117
2019/6/10, 157
2019/6/11, 115
2019/6/12, 73
2019/6/13, 88
2019/6/14, 112
2019/6/15, 126
2019/6/16, 128
2019/6/17, 72
2019/6/18, 104
2019/6/19, 71
2019/6/20, 69
2019/6/21, 73
2019/6/22, 74
2019/6/23, 82
2019/6/24, 83
2019/6/25, 94
2019/6/26, 110
2019/6/27, 125
2019/6/28, 128
2019/6/29, 95
2019/6/30, 79
2019/2/25, 82
2019/2/26, 113
2019/2/27, 82
2019/2/28, 60
2019/3/1, 44
2019/3/2, 73
2019/3/3, 116
2019/3/4, 79
2019/3/5, 102
2019/3/6, 71
2019/3/7, 66
2019/3/8, 54
2019/3/9, 54
2019/3/10, 75
2019/3/11, 126
2019/3/12, 126
2019/3/13, 143
2019/3/14, 103
2019/3/15, 79
2019/3/16, 93
2019/3/17, 53
2019/3/18, 43
2019/3/19, 85
2019/3/20, 74
2019/3/21, 80
2019/3/22, 81
2019/3/23, 116
2019/3/24, 90
2019/3/25, 76
2019/3/26, 60
2019/3/27, 67
2019/3/28, 57
2019/3/29, 87
2019/3/30, 62
2019/3/31, 94
