date, pm25, pm10, o3, no2, so2
2020/1/2, 18, 3, 28, 2, 1
2020/1/3, 11, 2, 24, 2, 
2020/1/4, 16, 3, 28, 1, 1
2020/1/5, 8, 2, 27, 1, 1
2020/1/6, 8, 3, 26, 2, 3
2020/1/7, 7, 3, 27, 2, 1
2020/1/8, 12, 5, 24, 2, 1
2020/1/9, 17, 4, 24, 2, 1
2020/1/10, 18, 42, 30, 2, 1
2020/1/11, 29, 10, 29, 4, 
2020/1/12, 15, 5, 20, 3, 4
2020/1/13, 17, 8, 25, 1, 2
2020/1/14, 16, 5, 23, 2, 5
2020/1/15, 24, 5, 20, 3, 
2020/1/16, 45, , , , 
2019/10/1, 14, 2, 19, 1, 
2019/10/2, 8, 3, 19, 1, 1
2019/10/3, 12, 4, 16, 1, 1
2019/10/4, 16, 4, 23, 1, 1
2019/10/5, 20, 6, 23, 1, 1
2019/10/6, 17, 7, 26, 1, 1
2019/10/7, 18, 9, 28, 1, 1
2019/10/8, 12, 3, 19, 1, 1
2019/10/9, 14, 2, 25, , 1
2019/10/10, 14, 4, 27, 4, 1
2019/10/11, 21, 4, 24, , 1
2019/10/12, 16, 4, 25, 1, 1
2019/10/13, 16, 5, 22, 1, 1
2019/10/14, 16, 6, 22, 1, 1
2019/10/15, 25, 6, 21, 1, 2
2019/10/16, 27, 6, 23, 1, 1
2019/10/17, 16, 7, 21, 1, 1
2019/10/18, 16, 6, 25, 1, 1
2019/10/19, 13, 7, 23, 1, 1
2019/10/20, 13, 6, 20, 1, 1
2019/10/21, 19, 6, 21, 1, 1
2019/10/22, 16, 6, 23, 1, 1
2019/10/23, 14, 5, 14, 1, 1
2019/10/24, 16, 5, 22, 1, 1
2019/10/25, 18, 5, 20, 1, 2
2019/10/26, 11, 4, 22, 1, 2
2019/10/27, 11, 4, 24, 1, 1
2019/10/28, 17, 5, 24, 1, 1
2019/10/29, 17, 6, 22, 1, 1
2019/10/30, 24, 6, 21, 1, 1
2019/10/31, 17, 4, 22, 1, 1
2019/11/1, 16, 4, 24, 2, 1
2019/11/2, 20, 6, 19, 1, 1
2019/11/3, 21, 4, 26, 1, 1
2019/11/4, 14, 4, 21, 1, 1
2019/11/5, 12, 4, 25, 1, 3
2019/11/6, 20, 4, 23, 1, 1
2019/11/7, 22, 5, 21, 2, 1
2019/11/8, 23, 5, 20, 2, 2
2019/11/9, 28, 5, 24, , 1
2019/11/10, 19, 3, 23, 2, 2
2019/11/11, 20, 5, 23, 2, 1
2019/11/12, 28, 5, 26, 2, 2
2019/11/13, 19, 4, 20, 3, 1
2019/11/14, 20, 3, 14, 1, 1
2019/11/15, 21, 5, 20, 2, 1
2019/11/16, 20, 4, 18, 2, 1
2019/11/17, 21, 3, 25, 2, 
2019/11/18, 8, 4, 22, 1, 2
2019/11/19, 14, 5, 20, 1, 1
2019/11/20, 14, 5, 21, 2, 4
2019/11/21, 24, 3, 21, 1, 
2019/11/22, 11, 4, 23, 2, 
2019/11/23, 13, 4, 27, 2, 
2019/11/24, 14, 5, 24, 1, 
2019/11/25, 18, 4, 25, 1, 1
2019/11/26, 15, 4, 25, 1, 
2019/11/27, 10, 2, 22, , 
2019/11/28, 9, 3, 16, 1, 
2019/11/29, 17, 2, 18, 1, 
2019/11/30, 10, 4, 19, 1, 2
2019/12/1, 11, 3, 24, 2, 
2019/12/2, 12, 3, 22, 3, 1
2019/12/3, 7, 2, 21, 2, 1
2019/12/4, 13, 4, 23, 2, 1
2019/12/5, 16, 5, 18, 3, 1
2019/12/6, 43, 2, 16, 3, 
2019/12/7, 15, 5, 27, 1, 1
2019/12/8, 22, 6, 23, 3, 2
2019/12/9, 26, 5, 22, 3, 2
2019/12/10, 24, 6, 26, 3, 2
2019/12/11, 38, 4, 28, 3, 1
2019/12/12, 34, 5, 25, 3, 2
2019/12/13, 41, 2, 25, 2, 2
2019/12/14, 21, 6, 24, 3, 1
2019/12/15, 38, 3, 25, 4, 1
2019/12/16, 19, 3, 27, 3, 1
2019/12/17, 22, 3, 27, 3, 1
2019/12/18, 20, 4, 23, 2, 1
2019/12/19, 24, 5, 22, 3, 1
2019/12/20, 31, 2, 21, 2, 1
2019/12/21, 7, 4, 12, 1, 1
2019/12/22, 17, 4, 12, 1, 
2019/12/23, 23, 4, 7, 2, 2
2019/12/24, 25, 2, 9, , 
2019/12/25, 13, 5, 17, 3, 1
2019/12/26, 28, 3, 12, 2, 
2019/12/27, 16, 3, 9, 3, 
2019/12/28, 13, , , , 
