date, pm25, o3, no2
2019/4/1, 48, 35, 
2019/4/2, 38, 33, 
2019/4/3, 25, 34, 
2019/4/4, 6, 36, 
2019/1/1, 45, 14, 
2019/1/2, 70, 20, 
2019/1/3, 69, 7, 
2019/1/4, 58, , 
2019/1/6, 66, 16, 
2019/1/7, 67, 19, 
2019/1/8, 68, 16, 
2019/1/9, 64, 24, 
2019/1/10, 65, 27, 
2019/1/11, 56, 24, 
2019/1/12, 51, 21, 
2019/1/13, 56, 10, 
2019/1/14, 57, 17, 
2019/1/15, 66, 5, 
2019/1/16, 90, 19, 
2019/1/17, 92, 3, 
2019/1/18, 77, 2, 
2019/1/19, 60, 14, 
2019/1/20, 43, 14, 
2019/1/21, 33, 24, 
2019/1/22, 44, 29, 
2019/1/23, 46, 24, 
2019/1/24, 20, 10, 
2019/1/25, 28, 17, 
2019/1/26, 46, 27, 
2019/1/27, 34, 27, 
2019/1/28, 17, 28, 
2019/1/29, 24, 25, 
2019/1/30, 33, 29, 
2019/1/31, 14, 36, 
2019/2/1, 13, 28, 
2019/2/2, 31, 17, 
2019/2/3, 37, 20, 
2019/2/4, 55, 9, 
2019/2/5, 65, 21, 
2019/2/6, 77, 19, 
2019/2/7, 77, 26, 
2019/2/8, 73, 29, 
2019/2/9, 46, 30, 
2019/2/10, 23, 16, 
2019/2/11, 29, 21, 
2019/2/12, 50, 22, 
2019/2/13, 46, 21, 
2019/2/14, 51, 17, 
2019/2/15, 55, 30, 
2019/2/16, 63, 28, 
2019/2/17, 70, 28, 
2019/2/18, 57, 21, 
2019/2/19, 32, 24, 
2019/2/20, 55, 23, 
2019/2/21, 61, 21, 
2019/2/22, 65, 25, 
2019/2/23, 65, 25, 
2019/2/24, 61, 18, 
2019/2/25, 58, 25, 
2019/2/26, 49, 30, 
2019/2/27, 44, 25, 
2019/2/28, 42, 21, 
2019/3/1, 36, 23, 
2019/3/2, 36, 26, 
2019/3/3, 31, 34, 
2019/3/4, 21, 28, 
2019/3/5, 20, 33, 
2019/3/6, 14, 32, 
2019/3/7, 15, 24, 
2019/3/8, 28, 17, 
2019/3/9, 33, 17, 
2019/3/10, 35, 22, 
2019/3/11, 20, 32, 
2019/3/12, 28, 29, 
2019/3/13, 33, 16, 
2019/3/14, 35, 8, 
2019/3/15, 39, 4, 
2019/3/16, 62, 10, 
2019/3/17, 52, 12, 
2019/3/18, 23, 4, 
2019/3/19, 38, 3, 
2019/3/20, 40, 5, 
2019/3/21, 39, 2, 
2019/3/22, 41, 6, 
2019/3/23, 38, 10, 
2019/3/24, 46, 10, 
2019/3/25, 54, 25, 
2019/3/26, 64, 39, 
2019/3/27, 73, 59, 
2019/3/28, 77, 41, 
2019/3/29, 61, 38, 
2019/3/30, 50, 38, 
2019/3/31, 63, 32, 
2018/10/1, 12, 34, 
2018/10/2, 135, 32, 
2018/10/3, 104, 35, 
2018/10/4, 59, 48, 
2018/10/5, 59, 34, 
2018/10/6, 45, 26, 
2018/10/7, 36, 26, 
2018/10/8, 20, 32, 
2018/10/9, 29, 38, 
2018/10/10, 26, 28, 
2018/10/11, 29, 26, 
2018/10/12, 18, 27, 
2018/10/13, 16, 29, 
2018/10/14, 12, 25, 
2018/10/15, 12, 17, 
2018/10/16, 20, 24, 
2018/10/17, 22, 21, 
2018/10/18, 20, 21, 
2018/10/19, 20, 30, 
2018/10/20, 36, 26, 
2018/10/21, 29, 26, 
2018/10/22, 28, 29, 
2018/10/23, 26, 27, 
2018/10/24, 34, 33, 
2018/10/25, 63, 28, 
2018/10/26, 64, 27, 
2018/10/27, 44, 27, 
2018/10/28, 27, 31, 
2018/10/29, 21, 27, 
2018/10/30, 9, 18, 
2018/10/31, 20, 25, 
2018/11/1, 36, 21, 
2018/11/2, 45, 14, 
2018/11/3, 59, 25, 
2018/11/4, 72, 30, 
2018/11/5, 35, 30, 
2018/11/6, 28, 30, 
2018/11/7, 31, 32, 
2018/11/8, 38, 29, 
2018/11/9, 26, 30, 
2018/11/10, 45, 27, 
2018/11/11, 45, 19, 
2018/11/12, 47, 13, 
2018/11/13, 52, 15, 
2018/11/14, 51, 15, 
2018/11/15, 50, 15, 
2018/11/16, 54, 14, 
2018/11/17, 67, 19, 
2018/11/18, 57, 21, 
2018/11/19, 29, 29, 
2018/11/20, 31, 32, 
2018/11/21, 25, 28, 
2018/11/22, 31, 27, 
2018/11/23, 26, 24, 
2018/11/24, 23, 25, 
2018/11/25, 27, 32, 
2018/11/26, 31, 22, 
2018/11/27, 43, 27, 
2018/11/28, 43, 28, 
2018/11/29, 45, 18, 
2018/11/30, 46, 24, 
2018/12/1, 55, 28, 
2018/12/2, 37, 24, 
2018/12/3, 29, 10, 
2018/12/4, 45, 14, 
2018/12/5, 67, 16, 
2018/12/6, 70, 20, 
2018/12/7, 77, 16, 
2018/12/8, 57, 9, 
2018/12/9, 56, 11, 
2018/12/10, 52, 16, 
2018/12/11, 44, 21, 
2018/12/12, 55, 33, 
2018/12/13, 64, 20, 
2018/12/14, 47, 29, 
2018/12/15, 40, 31, 
2018/12/16, 39, 24, 
2018/12/17, 48, 31, 
2018/12/18, 18, 31, 
2018/12/19, 34, 30, 
2018/12/20, 20, 25, 
2018/12/21, 15, 19, 
2018/12/22, 24, 14, 
2018/12/23, 32, 8, 
2018/12/24, 37, 14, 
2018/12/25, 39, 11, 
2018/12/26, 38, 3, 
2018/12/27, 44, 11, 
2018/12/28, 52, 19, 
2018/12/29, 57, 24, 
2018/12/30, 47, , 
2018/7/4, 1, 26, 
2018/7/5, 4, 29, 
2018/7/6, 7, 31, 
2018/7/7, 7, 31, 
2018/7/8, 6, 31, 
2018/7/9, 7, 34, 
2018/7/10, 6, 41, 
2018/7/11, 5, 40, 
2018/7/13, 2, 36, 
2018/7/14, 3, 30, 
2018/7/15, 1, 25, 
2018/7/16, 1, 29, 
2018/7/18, 1, 25, 
2018/7/19, 4, 27, 
2018/7/20, 2, 27, 
2018/7/21, 2, 14, 
2018/7/24, 5, 20, 
2018/7/25, 4, 30, 
2018/7/26, 3, 18, 
2018/7/27, 1, 23, 
2018/7/28, 2, 23, 
2018/7/29, 1, 25, 
2018/7/30, 1, 19, 
2018/7/31, 1, 22, 
2018/8/1, 1, 27, 
2018/8/2, 6, 42, 
2018/8/3, 10, 54, 
2018/8/4, 16, 44, 
2018/8/5, 7, 33, 
2018/8/6, 2, 32, 
2018/8/11, 4, 18, 
2018/8/12, 12, 15, 
2018/8/13, 5, 18, 
2018/8/14, 3, 26, 
2018/8/15, 2, 24, 
2018/8/16, 4, 27, 
2018/8/17, 2, 22, 
2018/8/19, 1, 38, 
2018/8/20, 5, 40, 
2018/8/21, 24, 44, 
2018/8/22, 15, 38, 
2018/8/23, 13, 45, 
2018/8/24, 3, 28, 
2018/8/27, 3, 18, 
2018/8/28, 5, 19, 
2018/8/29, 1, 23, 
2018/9/1, 1, 40, 
2018/9/2, 3, 46, 
2018/9/3, 7, 27, 
2018/9/4, 7, 26, 
2018/9/5, 1, 37, 
2018/9/6, 3, 36, 
2018/9/25, 213, 37, 
2018/9/26, 107, 41, 
2018/9/27, 79, 31, 
2018/9/28, 51, 33, 
2018/9/29, 45, 33, 
2018/9/30, 26, 35, 
2018/4/1, 29, 34, 
2018/4/2, 26, 39, 
2018/4/3, 28, 39, 
2018/4/4, 25, 37, 
2018/4/5, 38, 34, 
2018/4/6, 33, , 
2018/4/7, 29, 39, 
2018/4/9, 11, 40, 
2018/4/10, 13, 33, 
2018/4/11, 23, 35, 
2018/4/12, 17, 30, 
2018/4/13, 21, 29, 
2018/4/14, 33, 34, 
2018/4/15, 25, 35, 
2018/4/16, 20, 31, 
2018/4/17, 20, 37, 
2018/4/18, 54, 34, 
2018/4/19, 62, 28, 
2018/4/20, 66, 11, 
2018/4/26, 33, 31, 
2018/4/27, 22, 35, 
2018/4/28, 19, 39, 
2018/4/29, 16, 36, 
2018/4/30, 8, 37, 
2018/5/1, 27, 35, 
2018/5/2, 22, 31, 
2018/5/3, 23, 35, 
2018/5/4, 25, 35, 
2018/5/5, 38, 43, 
2018/5/6, 54, 45, 
2018/5/7, 51, 50, 
2018/5/8, 56, 30, 
2018/5/9, 38, 40, 
2018/5/10, 26, 36, 
2018/5/11, 28, 32, 
2018/5/12, 23, 33, 
2018/5/13, 22, 29, 
2018/5/14, 25, 29, 
2018/5/15, 19, 34, 
2018/5/16, 27, 36, 
2018/5/17, 37, 39, 
2018/5/19, 44, 47, 
2018/5/20, 43, 44, 
2018/5/21, 38, 38, 
2018/6/29, 11, 19, 
2018/6/30, 5, 30, 
2018/1/23, 57, 4, 
2018/1/24, 39, 21, 
2018/1/25, 20, 26, 
2018/1/26, 25, 18, 
2018/1/31, 56, , 
2018/2/1, 37, 24, 
2018/2/2, 21, 22, 
2018/2/3, 59, 19, 
2018/2/4, 17, 26, 
2018/2/5, 24, 21, 
2018/2/6, 24, 22, 
2018/2/7, 20, 21, 
2018/2/8, 41, 25, 
2018/2/9, 55, 19, 
2018/2/10, 33, 26, 
2018/2/11, 36, 22, 
2018/2/12, 25, 25, 
2018/2/13, 31, 29, 
2018/2/14, 25, 30, 
2018/2/15, 14, 29, 
2018/2/16, 25, 28, 
2018/2/17, 43, 26, 
2018/2/18, 31, 24, 
2018/2/19, 34, 17, 
2018/2/20, 53, 19, 
2018/2/21, 38, 23, 
2018/2/22, 33, 26, 
2018/2/23, 37, 25, 
2018/2/24, 43, 31, 
2018/2/25, 35, 32, 
2018/2/26, 27, 30, 
2018/2/27, 33, 22, 
2018/2/28, 16, 32, 
2018/3/1, 18, 34, 
2018/3/2, 18, 36, 
2018/3/3, 25, 37, 
2018/3/4, 23, 32, 
2018/3/5, 29, 36, 
2018/3/6, 16, 34, 
2018/3/7, 25, 27, 
